time,gpu,total,is_running,n_atoms,tps
101,13.25,151.82431030273438,False,4096,8963.10440357266
102,13.43,142.28358459472656,False,4096,8963.10440357266
103,13.63,147.3910369873047,False,4096,8963.10440357266
104,13.77,139.6956787109375,False,4096,8963.10440357266
105,13.86,140.3579559326172,False,4096,8963.10440357266
106,13.75,144.36331176757812,False,4096,8963.10440357266
107,14.03,147.8388671875,False,4096,8963.10440357266
108,13.97,132.94935607910156,True,8192,8963.10440357266
109,13.73,210.02639770507812,True,8192,8963.10440357266
110,14.09,209.26986694335938,True,8192,8963.10440357266
111,14.15,214.23663330078125,True,8192,8963.10440357266
112,13.82,222.30604553222656,True,8192,8963.10440357266
113,13.46,207.70790100097656,True,8192,8963.10440357266
114,13.38,215.27703857421875,True,8192,8963.10440357266
115,13.4,204.3702392578125,True,8192,8963.10440357266
116,13.35,211.36019897460938,True,8192,8963.10440357266
117,13.31,210.6107177734375,True,8192,8963.10440357266
118,13.51,211.6881866455078,True,8192,8963.10440357266
119,13.32,211.00181579589844,True,8192,8963.10440357266
120,13.14,219.45721435546875,True,8192,8963.10440357266
121,12.95,196.29592895507812,True,8192,8963.10440357266
122,12.88,207.89828491210938,True,8192,8963.10440357266
123,12.98,224.8231658935547,True,8192,8963.10440357266
124,13.39,128.87924194335938,False,8192,4645.663101087577
125,13.33,139.66786193847656,False,8192,4645.663101087577
126,13.2,149.70005798339844,False,8192,4645.663101087577
127,13.27,143.0176239013672,False,8192,4645.663101087577
128,13.18,133.32077026367188,False,8192,4645.663101087577
129,13.11,141.1421356201172,False,8192,4645.663101087577
130,13.0,144.95875549316406,False,8192,4645.663101087577
131,12.82,135.27992248535156,False,8192,4645.663101087577
132,12.89,126.33003234863281,False,8192,4645.663101087577
133,12.99,148.5574493408203,False,8192,4645.663101087577
134,13.09,144.72950744628906,False,8192,4645.663101087577
135,13.25,126.53707122802734,False,8192,4645.663101087577
136,13.05,152.45504760742188,True,16384,4645.663101087577
137,13.19,207.3926239013672,True,16384,4645.663101087577
138,13.23,205.7159881591797,True,16384,4645.663101087577
139,13.22,215.1327362060547,True,16384,4645.663101087577
140,13.04,214.63674926757812,True,16384,4645.663101087577
141,13.51,219.90521240234375,True,16384,4645.663101087577
142,13.88,215.56390380859375,True,16384,4645.663101087577
143,13.5,211.64370727539062,True,16384,4645.663101087577
144,12.96,209.5804901123047,True,16384,4645.663101087577
145,13.25,206.52093505859375,True,16384,4645.663101087577
146,13.37,205.8148193359375,True,16384,4645.663101087577
147,13.57,199.89022827148438,True,16384,4645.663101087577
148,13.69,206.4217071533203,True,16384,4645.663101087577
149,13.32,214.66957092285156,True,16384,4645.663101087577
150,13.63,209.27706909179688,True,16384,4645.663101087577
151,13.76,217.05715942382812,True,16384,4645.663101087577
152,13.57,206.7242889404297,True,16384,4645.663101087577
153,14.2,223.19253540039062,True,16384,4645.663101087577
154,14.08,209.4890594482422,False,16384,2082.56238542401
155,13.8,128.89320373535156,False,16384,2082.56238542401
156,13.5,134.7389678955078,False,16384,2082.56238542401
157,13.51,134.72825622558594,False,16384,2082.56238542401
158,13.65,146.77157592773438,False,16384,2082.56238542401
159,13.77,128.07505798339844,False,16384,2082.56238542401
160,13.79,123.53645324707031,False,16384,2082.56238542401
161,13.72,137.8612518310547,False,16384,2082.56238542401
162,13.7,149.62826538085938,False,16384,2082.56238542401
163,14.02,138.78643798828125,False,16384,2082.56238542401
164,14.19,136.1449737548828,False,16384,2082.56238542401
165,14.25,131.35824584960938,False,16384,2082.56238542401
166,14.26,135.17596435546875,True,32768,2082.56238542401
167,14.69,224.62942504882812,True,32768,2082.56238542401
168,14.81,220.75909423828125,True,32768,2082.56238542401
169,14.58,205.98135375976562,True,32768,2082.56238542401
170,14.52,208.7574462890625,True,32768,2082.56238542401
171,14.43,221.2509002685547,True,32768,2082.56238542401
172,14.34,203.2655029296875,True,32768,2082.56238542401
173,14.03,206.7040557861328,True,32768,2082.56238542401
174,13.66,200.41749572753906,True,32768,2082.56238542401
175,13.8,200.447509765625,True,32768,2082.56238542401
176,14.08,213.48951721191406,True,32768,2082.56238542401
177,14.31,226.4698944091797,True,32768,2082.56238542401
178,14.39,201.22964477539062,True,32768,2082.56238542401
179,14.09,219.97789001464844,True,32768,2082.56238542401
180,13.71,213.39324951171875,True,32768,2082.56238542401
181,13.66,215.26319885253906,True,32768,2082.56238542401
182,13.56,208.84689331054688,False,32768,1010.4068560501679
183,14.28,158.5698699951172,False,32768,1010.4068560501679
184,14.3,132.72109985351562,False,32768,1010.4068560501679
185,14.12,128.4990234375,False,32768,1010.4068560501679
186,14.1,147.884765625,False,32768,1010.4068560501679
187,13.85,139.04107666015625,False,32768,1010.4068560501679
188,13.99,116.08122253417969,False,32768,1010.4068560501679
189,14.2,125.82315826416016,False,32768,1010.4068560501679
190,14.19,147.51341247558594,False,32768,1010.4068560501679
191,14.12,152.35147094726562,False,32768,1010.4068560501679
192,13.97,132.13714599609375,False,32768,1010.4068560501679
193,13.64,126.74817657470703,False,32768,1010.4068560501679
194,13.82,144.95309448242188,True,65536,1010.4068560501679
195,13.74,204.43829345703125,True,65536,1010.4068560501679
196,13.82,218.38172912597656,True,65536,1010.4068560501679
197,14.06,216.89755249023438,True,65536,1010.4068560501679
198,13.73,210.6549835205078,True,65536,1010.4068560501679
199,13.7,223.62957763671875,True,65536,1010.4068560501679
200,13.76,215.50833129882812,True,65536,1010.4068560501679
201,13.85,213.10226440429688,True,65536,1010.4068560501679
202,13.95,218.92620849609375,True,65536,1010.4068560501679
203,13.7,209.38746643066406,True,65536,1010.4068560501679
204,13.8,219.66871643066406,True,65536,1010.4068560501679
205,14.16,217.7230682373047,True,65536,1010.4068560501679
206,14.34,209.10691833496094,True,65536,1010.4068560501679
207,13.93,215.4294891357422,True,65536,1010.4068560501679
208,14.02,216.53285217285156,True,65536,1010.4068560501679
209,13.98,207.56805419921875,True,65536,1010.4068560501679
210,13.9,200.00534057617188,False,65536,513.9646432133087
211,13.18,151.7201385498047,False,65536,513.9646432133087
212,13.67,141.30821228027344,False,65536,513.9646432133087
213,13.61,136.0371551513672,False,65536,513.9646432133087
214,13.49,143.43191528320312,False,65536,513.9646432133087
215,13.39,141.5930938720703,False,65536,513.9646432133087
216,13.24,136.4578857421875,False,65536,513.9646432133087
217,13.03,149.92501831054688,False,65536,513.9646432133087
218,13.22,144.29376220703125,False,65536,513.9646432133087
219,13.62,155.19998168945312,False,65536,513.9646432133087
220,13.47,140.13597106933594,False,65536,513.9646432133087
221,13.44,137.43441772460938,False,65536,513.9646432133087
222,13.43,143.9671630859375,True,131072,513.9646432133087
223,13.25,212.26075744628906,True,131072,513.9646432133087
224,13.78,217.06578063964844,True,131072,513.9646432133087
225,13.57,208.3118133544922,True,131072,513.9646432133087
226,13.39,206.1245574951172,True,131072,513.9646432133087
227,13.6,213.5682373046875,True,131072,513.9646432133087
228,13.63,207.74386596679688,True,131072,513.9646432133087
229,13.67,213.3923797607422,True,131072,513.9646432133087
230,13.72,214.73439025878906,True,131072,513.9646432133087
231,13.85,210.86317443847656,True,131072,513.9646432133087
232,13.93,209.43017578125,True,131072,513.9646432133087
233,13.89,217.89041137695312,True,131072,513.9646432133087
234,13.72,211.83392333984375,True,131072,513.9646432133087
235,13.42,211.75558471679688,True,131072,513.9646432133087
236,13.23,211.22299194335938,True,131072,513.9646432133087
237,13.35,214.66253662109375,True,131072,513.9646432133087
238,13.52,130.5120086669922,False,131072,258.17686058978063
239,14.05,132.55160522460938,False,131072,258.17686058978063
240,14.35,133.4705810546875,False,131072,258.17686058978063
241,14.18,112.66746520996094,False,131072,258.17686058978063
242,14.17,148.99961853027344,False,131072,258.17686058978063
243,14.23,136.33029174804688,False,131072,258.17686058978063
244,14.18,137.31138610839844,False,131072,258.17686058978063
245,14.49,133.7811279296875,False,131072,258.17686058978063
246,14.55,152.29347229003906,False,131072,258.17686058978063
247,13.99,144.18276977539062,False,131072,258.17686058978063
248,13.91,139.28115844726562,False,131072,258.17686058978063
249,13.79,146.2147216796875,False,131072,258.17686058978063
250,13.85,211.36773681640625,True,262144,258.17686058978063
251,13.67,212.5843505859375,True,262144,258.17686058978063
252,13.51,217.68563842773438,True,262144,258.17686058978063
253,13.42,222.56097412109375,True,262144,258.17686058978063
254,13.25,214.64344787597656,True,262144,258.17686058978063
255,13.27,211.94102478027344,True,262144,258.17686058978063
256,13.51,203.62037658691406,True,262144,258.17686058978063
257,13.5,197.56832885742188,True,262144,258.17686058978063
258,13.82,229.81494140625,True,262144,258.17686058978063
259,14.08,209.61781311035156,True,262144,258.17686058978063
260,13.54,201.591064453125,True,262144,258.17686058978063
261,13.46,219.0293426513672,True,262144,258.17686058978063
262,13.45,215.0825958251953,True,262144,258.17686058978063
263,13.52,212.533935546875,True,262144,258.17686058978063
264,13.56,214.46852111816406,True,262144,258.17686058978063
265,13.8,214.02806091308594,True,262144,258.17686058978063
266,13.86,215.31591796875,False,262144,127.35346801322886
267,14.09,145.15061950683594,False,262144,127.35346801322886
268,14.54,145.0376434326172,False,262144,127.35346801322886
269,14.61,132.04653930664062,False,262144,127.35346801322886
270,14.82,149.5010986328125,False,262144,127.35346801322886
271,14.94,149.8616943359375,False,262144,127.35346801322886
272,14.29,132.67601013183594,False,262144,127.35346801322886
273,14.06,150.17147827148438,False,262144,127.35346801322886
274,13.73,150.16790771484375,False,262144,127.35346801322886
275,13.87,148.50418090820312,False,262144,127.35346801322886
276,14.05,120.58212280273438,False,262144,127.35346801322886
277,14.32,134.63555908203125,False,262144,127.35346801322886
278,14.02,150.89236450195312,True,524288,127.35346801322886
279,13.63,216.4790802001953,True,524288,127.35346801322886
280,14.02,224.28549194335938,True,524288,127.35346801322886
281,14.05,216.693603515625,True,524288,127.35346801322886
282,14.05,206.92945861816406,True,524288,127.35346801322886
283,14.09,213.6160125732422,True,524288,127.35346801322886
284,14.22,222.6792755126953,True,524288,127.35346801322886
285,14.14,198.15162658691406,True,524288,127.35346801322886
286,14.01,213.83026123046875,True,524288,127.35346801322886
287,13.99,217.373046875,True,524288,127.35346801322886
288,13.97,212.07455444335938,True,524288,127.35346801322886
289,14.07,221.74118041992188,True,524288,127.35346801322886
290,14.32,213.62448120117188,True,524288,127.35346801322886
291,14.44,218.54978942871094,True,524288,127.35346801322886
292,14.33,206.51620483398438,True,524288,127.35346801322886
293,14.35,225.25021362304688,True,524288,127.35346801322886
294,14.01,228.53916931152344,True,524288,127.35346801322886
295,13.94,135.67393493652344,False,524288,62.49040136907649
296,14.01,135.08224487304688,False,524288,62.49040136907649
297,13.36,140.23800659179688,False,524288,62.49040136907649
298,13.29,146.565185546875,False,524288,62.49040136907649
299,13.57,146.95970153808594,False,524288,62.49040136907649
300,13.86,128.3079376220703,False,524288,62.49040136907649
301,13.77,128.1332244873047,False,524288,62.49040136907649
302,13.69,137.7831268310547,False,524288,62.49040136907649
303,13.38,142.60140991210938,False,524288,62.49040136907649
304,13.26,149.92343139648438,False,524288,62.49040136907649
305,13.45,125.7551498413086,False,524288,62.49040136907649
306,13.75,149.0314483642578,False,524288,62.49040136907649
307,13.66,151.54409790039062,True,1048576,62.49040136907649
308,13.08,206.8756866455078,True,1048576,62.49040136907649
309,13.07,215.55142211914062,True,1048576,62.49040136907649
310,12.74,215.8351593017578,True,1048576,62.49040136907649
311,12.47,206.8131866455078,True,1048576,62.49040136907649
312,12.54,213.54981994628906,True,1048576,62.49040136907649
313,12.59,210.9158935546875,True,1048576,62.49040136907649
314,12.88,208.12940979003906,True,1048576,62.49040136907649
315,13.16,215.95726013183594,True,1048576,62.49040136907649
316,13.2,203.65704345703125,True,1048576,62.49040136907649
317,13.17,214.6796875,True,1048576,62.49040136907649
318,13.19,226.0000762939453,True,1048576,62.49040136907649
319,13.45,213.13783264160156,True,1048576,62.49040136907649
320,13.07,210.8899383544922,True,1048576,62.49040136907649
321,12.56,227.3558807373047,True,1048576,62.49040136907649
322,12.67,202.04833984375,True,1048576,62.49040136907649
323,12.61,224.8145751953125,True,1048576,62.49040136907649
324,13.2,226.23025512695312,True,1048576,62.49040136907649
325,13.41,217.33444213867188,False,1048576,27.71876295926767
326,13.49,154.8788604736328,False,1048576,27.71876295926767
327,14.12,137.5958251953125,False,1048576,27.71876295926767
328,14.26,120.76222229003906,False,1048576,27.71876295926767
329,14.2,135.40895080566406,False,1048576,27.71876295926767
330,14.01,148.77581787109375,False,1048576,27.71876295926767
331,14.03,148.3791046142578,False,1048576,27.71876295926767
332,14.08,138.54299926757812,False,1048576,27.71876295926767
333,14.03,121.67179107666016,False,1048576,27.71876295926767
334,13.94,141.87319946289062,False,1048576,27.71876295926767
335,14.07,154.18936157226562,False,1048576,27.71876295926767
336,14.01,137.00929260253906,False,1048576,27.71876295926767
337,13.7,139.8616943359375,True,2097152,27.71876295926767
338,13.56,208.94122314453125,True,2097152,27.71876295926767
339,13.62,211.20858764648438,True,2097152,27.71876295926767
340,13.36,223.534423828125,True,2097152,27.71876295926767
341,13.07,210.93646240234375,True,2097152,27.71876295926767
342,13.12,215.49964904785156,True,2097152,27.71876295926767
343,13.37,206.13186645507812,True,2097152,27.71876295926767
344,13.44,217.19696044921875,True,2097152,27.71876295926767
345,13.42,221.61924743652344,True,2097152,27.71876295926767
346,13.4,212.4905548095703,True,2097152,27.71876295926767
347,13.02,226.45692443847656,True,2097152,27.71876295926767
348,12.82,219.4599151611328,True,2097152,27.71876295926767
349,12.98,212.80517578125,True,2097152,27.71876295926767
350,13.07,217.6488494873047,True,2097152,27.71876295926767
351,12.38,204.34483337402344,True,2097152,27.71876295926767
352,12.52,227.72833251953125,True,2097152,27.71876295926767
353,12.75,217.23362731933594,True,2097152,27.71876295926767
354,12.54,141.8790283203125,False,2097152,12.927835183466877
355,12.58,143.21096801757812,False,2097152,12.927835183466877
356,12.58,134.12197875976562,False,2097152,12.927835183466877
357,12.99,115.88633728027344,False,2097152,12.927835183466877
358,13.35,149.27047729492188,False,2097152,12.927835183466877
359,13.4,147.56178283691406,False,2097152,12.927835183466877
360,13.51,133.77073669433594,False,2097152,12.927835183466877
361,13.52,121.77261352539062,False,2097152,12.927835183466877
362,13.38,156.10025024414062,False,2097152,12.927835183466877
363,13.14,142.21597290039062,False,2097152,12.927835183466877
364,13.05,131.6167449951172,False,2097152,12.927835183466877
365,13.16,128.14988708496094,False,2097152,12.927835183466877
