time,gpu,total,is_running,n_atoms,tps
0,12.97,208.23687744140625,False,,
1,12.81,115.7950210571289,False,,
2,12.71,129.47401428222656,False,,
3,12.55,138.0691680908203,False,,
4,12.55,135.62005615234375,False,,
5,12.67,123.26872253417969,False,,
6,12.71,138.89610290527344,False,,
7,12.65,127.25312805175781,False,,
8,12.76,156.5354461669922,False,,
9,12.7,111.82919311523438,False,,
10,12.37,143.50503540039062,False,,
11,12.21,142.4825439453125,False,,
12,12.23,145.8206024169922,True,512,
13,22.81,208.27981567382812,True,512,
14,74.55,194.3642578125,True,512,
15,93.11,253.5735321044922,True,512,
16,102.62,242.87315368652344,True,512,
17,102.71,236.06190490722656,True,512,
18,103.05,248.14195251464844,True,512,
19,102.96,251.20628356933594,True,512,
20,103.7,239.7406463623047,True,512,
21,102.82,252.82432556152344,True,512,
22,103.78,260.9078063964844,True,512,
23,104.32,254.62060546875,True,512,
24,103.12,257.2001647949219,True,512,
25,102.55,251.6275177001953,True,512,
26,103.33,246.83584594726562,True,512,
27,103.62,275.0335388183594,True,512,
28,104.03,230.62132263183594,True,512,
29,104.32,256.7964172363281,True,512,
30,104.82,261.341552734375,True,512,
31,105.34,263.1536560058594,True,512,
32,105.77,255.6361083984375,True,512,
33,105.67,251.63949584960938,True,512,
34,105.83,259.7055969238281,True,512,
35,105.16,237.89913940429688,True,512,
36,104.07,283.6951599121094,True,512,
37,104.47,260.6261291503906,True,512,
38,104.2,249.9465789794922,True,512,
39,104.54,253.4336700439453,True,512,
40,104.68,239.58572387695312,True,512,
41,105.2,233.00466918945312,True,512,
42,105.36,226.90728759765625,True,512,
43,104.88,248.77296447753906,True,512,
44,104.93,290.1434631347656,True,512,
45,105.17,266.37237548828125,True,512,
46,106.69,206.6505584716797,False,512,92795.74997935192
47,66.5,205.85302734375,False,512,92795.74997935192
48,61.27,201.2591094970703,False,512,92795.74997935192
49,57.59,162.74795532226562,False,512,92795.74997935192
50,54.08,169.7510528564453,False,512,92795.74997935192
51,54.14,223.79605102539062,False,512,92795.74997935192
52,54.24,189.16807556152344,False,512,92795.74997935192
