time,gpu,total,is_running,n_atoms,tps
0,12.27,158.05029296875,False,,
1,12.07,126.42771911621094,False,,
2,12.24,121.34793090820312,False,,
3,12.51,156.4540252685547,False,,
4,12.78,154.21063232421875,False,,
5,12.78,150.7737274169922,False,,
6,12.45,127.11832427978516,False,,
7,11.97,130.13653564453125,False,,
8,12.34,139.2088165283203,False,,
9,12.5,153.1402130126953,False,,
10,12.47,125.52233123779297,False,,
11,12.54,130.18287658691406,False,,
12,12.59,145.482666015625,False,,
13,12.42,141.13223266601562,True,512,
14,35.78,202.92152404785156,True,512,
15,75.63,255.2602996826172,True,512,
16,100.02,252.63455200195312,True,512,
17,100.23,222.31808471679688,True,512,
18,100.27,239.91201782226562,True,512,
19,99.98,253.54879760742188,True,512,
20,99.64,256.8019104003906,True,512,
21,99.79,234.6931915283203,True,512,
22,99.73,282.2759704589844,True,512,
23,99.75,263.634033203125,True,512,
24,99.94,276.3818664550781,True,512,
25,99.96,244.52391052246094,True,512,
26,99.96,247.92205810546875,True,512,
27,100.12,235.19500732421875,True,512,
28,100.38,256.4500732421875,True,512,
29,100.59,257.24224853515625,True,512,
30,100.95,238.1181640625,True,512,
31,100.64,253.3480224609375,True,512,
32,100.55,229.4617156982422,True,512,
33,100.48,253.71229553222656,True,512,
34,100.88,249.9133758544922,True,512,
35,100.65,250.64443969726562,True,512,
36,100.4,244.07080078125,True,512,
37,100.7,251.46478271484375,True,512,
38,100.32,262.74420166015625,True,512,
39,100.61,223.29653930664062,True,512,
40,100.64,258.2787170410156,True,512,
41,100.57,224.38902282714844,True,512,
42,100.65,228.18661499023438,True,512,
43,100.81,245.35623168945312,True,512,
44,100.3,254.75958251953125,True,512,
45,100.51,235.9940643310547,True,512,
46,100.42,243.91554260253906,False,512,84452.06204914468
47,95.47,195.6749267578125,False,512,84452.06204914468
48,66.23,193.9501190185547,False,512,84452.06204914468
49,56.96,187.02574157714844,False,512,84452.06204914468
50,54.59,166.24966430664062,False,512,84452.06204914468
51,54.57,174.7669677734375,False,512,84452.06204914468
52,54.64,198.60011291503906,False,512,84452.06204914468
53,54.38,189.3269500732422,False,512,84452.06204914468
54,54.31,163.3385009765625,False,512,84452.06204914468
55,54.2,185.84991455078125,False,512,84452.06204914468
56,54.32,209.75750732421875,False,512,84452.06204914468
57,54.21,189.7637939453125,False,512,84452.06204914468
58,54.15,181.4102020263672,True,1024,84452.06204914468
59,53.96,285.9865417480469,True,1024,84452.06204914468
60,122.64,299.67059326171875,True,1024,84452.06204914468
61,124.79,272.03277587890625,True,1024,84452.06204914468
62,124.79,288.73443603515625,True,1024,84452.06204914468
63,124.67,266.4721984863281,True,1024,84452.06204914468
64,124.63,249.6044158935547,True,1024,84452.06204914468
65,124.97,288.35443115234375,True,1024,84452.06204914468
66,125.04,293.5959167480469,True,1024,84452.06204914468
67,125.35,293.01318359375,True,1024,84452.06204914468
68,124.5,270.74127197265625,True,1024,84452.06204914468
69,125.52,271.9682312011719,True,1024,84452.06204914468
70,126.16,275.5840759277344,True,1024,84452.06204914468
71,125.86,261.2664794921875,True,1024,84452.06204914468
72,125.8,240.83274841308594,True,1024,84452.06204914468
73,125.72,276.1434020996094,True,1024,84452.06204914468
74,125.84,279.1986083984375,True,1024,84452.06204914468
75,125.67,290.6605529785156,True,1024,84452.06204914468
76,125.9,273.1329345703125,True,1024,84452.06204914468
77,125.84,283.9228515625,True,1024,84452.06204914468
78,125.42,274.86785888671875,True,1024,84452.06204914468
79,125.55,181.44747924804688,False,1024,67096.30374240669
80,67.45,195.46810913085938,False,1024,67096.30374240669
81,59.94,185.21099853515625,False,1024,67096.30374240669
82,57.08,186.61402893066406,False,1024,67096.30374240669
83,54.37,190.10321044921875,False,1024,67096.30374240669
84,54.42,199.35504150390625,False,1024,67096.30374240669
85,54.46,172.5281982421875,False,1024,67096.30374240669
86,54.51,175.76548767089844,False,1024,67096.30374240669
87,54.4,192.91708374023438,False,1024,67096.30374240669
88,54.22,187.9686279296875,False,1024,67096.30374240669
89,54.3,172.75436401367188,False,1024,67096.30374240669
90,54.39,164.6767578125,False,1024,67096.30374240669
91,54.4,195.71983337402344,True,2048,67096.30374240669
92,89.4,299.48895263671875,True,2048,67096.30374240669
93,153.38,278.6433410644531,True,2048,67096.30374240669
94,154.13,300.5536193847656,True,2048,67096.30374240669
95,154.48,305.517578125,True,2048,67096.30374240669
96,155.98,307.890869140625,True,2048,67096.30374240669
97,156.27,314.0858459472656,True,2048,67096.30374240669
98,156.15,319.85498046875,True,2048,67096.30374240669
99,156.25,290.2575988769531,True,2048,67096.30374240669
100,155.89,327.4468688964844,True,2048,67096.30374240669
101,155.68,292.4320983886719,True,2048,67096.30374240669
102,156.31,307.5194396972656,True,2048,67096.30374240669
103,155.2,309.42864990234375,True,2048,67096.30374240669
104,154.92,343.1689758300781,True,2048,67096.30374240669
105,154.61,305.2974548339844,True,2048,67096.30374240669
106,154.28,306.21630859375,True,2048,67096.30374240669
107,154.86,299.13568115234375,True,2048,67096.30374240669
108,155.42,308.8291931152344,True,2048,67096.30374240669
109,155.68,311.7935791015625,True,2048,67096.30374240669
110,156.26,276.46630859375,True,2048,67096.30374240669
111,157.82,284.9093322753906,True,2048,67096.30374240669
112,157.93,303.27447509765625,True,2048,67096.30374240669
113,157.41,300.72723388671875,True,2048,67096.30374240669
114,157.16,179.3916778564453,False,2048,47884.98245260908
115,77.14,180.38134765625,False,2048,47884.98245260908
116,61.15,196.45974731445312,False,2048,47884.98245260908
117,55.65,200.5966033935547,False,2048,47884.98245260908
118,55.47,165.57786560058594,False,2048,47884.98245260908
119,55.56,171.67420959472656,False,2048,47884.98245260908
120,55.41,192.64500427246094,False,2048,47884.98245260908
121,55.51,163.85565185546875,False,2048,47884.98245260908
122,55.34,165.03965759277344,False,2048,47884.98245260908
123,55.08,192.45578002929688,False,2048,47884.98245260908
124,54.99,190.04058837890625,False,2048,47884.98245260908
125,55.13,159.81423950195312,False,2048,47884.98245260908
126,54.9,185.50901794433594,True,4096,47884.98245260908
127,83.77,299.6521301269531,True,4096,47884.98245260908
128,174.26,359.5323181152344,True,4096,47884.98245260908
129,176.64,332.72802734375,True,4096,47884.98245260908
130,176.45,319.229248046875,True,4096,47884.98245260908
131,176.12,299.9737243652344,True,4096,47884.98245260908
132,176.85,318.5269775390625,True,4096,47884.98245260908
133,177.49,339.9773254394531,True,4096,47884.98245260908
134,177.21,320.54052734375,True,4096,47884.98245260908
135,177.37,332.3772888183594,True,4096,47884.98245260908
136,177.58,344.3257751464844,True,4096,47884.98245260908
137,177.47,342.1761169433594,True,4096,47884.98245260908
138,177.37,334.3427734375,True,4096,47884.98245260908
139,178.12,314.239990234375,True,4096,47884.98245260908
140,177.81,324.9435119628906,True,4096,47884.98245260908
141,178.99,318.49774169921875,True,4096,47884.98245260908
142,178.71,324.96209716796875,True,4096,47884.98245260908
143,178.93,313.707275390625,True,4096,47884.98245260908
144,179.03,335.8585510253906,True,4096,47884.98245260908
145,178.73,284.8180847167969,True,4096,47884.98245260908
146,178.19,322.8174743652344,True,4096,47884.98245260908
147,178.35,293.9844970703125,True,4096,47884.98245260908
148,178.62,319.6842041015625,True,4096,47884.98245260908
149,178.88,331.5709228515625,True,4096,47884.98245260908
150,179.52,300.9942932128906,True,4096,47884.98245260908
151,180.05,287.8245849609375,True,4096,47884.98245260908
152,180.0,343.2701416015625,False,4096,29854.457526396793
153,116.78,201.0105743408203,False,4096,29854.457526396793
154,85.04,177.70623779296875,False,4096,29854.457526396793
155,58.94,183.30577087402344,False,4096,29854.457526396793
156,55.02,194.869140625,False,4096,29854.457526396793
157,54.83,176.1503143310547,False,4096,29854.457526396793
158,54.7,191.73037719726562,False,4096,29854.457526396793
159,54.38,183.78712463378906,False,4096,29854.457526396793
160,54.32,197.72589111328125,False,4096,29854.457526396793
161,54.88,177.252197265625,False,4096,29854.457526396793
162,55.47,186.19175720214844,False,4096,29854.457526396793
163,55.15,193.78733825683594,False,4096,29854.457526396793
164,55.22,192.84445190429688,True,8192,29854.457526396793
165,55.37,211.80116271972656,True,8192,29854.457526396793
166,138.58,292.4493408203125,True,8192,29854.457526396793
167,150.36,299.2341003417969,True,8192,29854.457526396793
168,153.72,276.27862548828125,True,8192,29854.457526396793
169,157.22,303.6261901855469,True,8192,29854.457526396793
170,159.67,332.7015380859375,True,8192,29854.457526396793
171,160.59,339.91839599609375,True,8192,29854.457526396793
172,160.9,304.74053955078125,True,8192,29854.457526396793
173,161.13,315.7374267578125,True,8192,29854.457526396793
174,161.81,317.68585205078125,True,8192,29854.457526396793
175,162.22,308.5760803222656,True,8192,29854.457526396793
176,162.04,319.8570556640625,True,8192,29854.457526396793
177,162.14,295.2127380371094,True,8192,29854.457526396793
178,161.8,323.69049072265625,True,8192,29854.457526396793
179,161.7,313.104736328125,True,8192,29854.457526396793
180,161.51,283.2451171875,True,8192,29854.457526396793
181,161.48,280.9461669921875,True,8192,29854.457526396793
182,161.61,294.427490234375,True,8192,29854.457526396793
183,161.96,316.79876708984375,True,8192,29854.457526396793
