time,gpu,total,is_running,n_atoms,tps
0,13.41,252.09127807617188,False,,
1,13.61,152.75021362304688,False,,
2,13.42,143.60569763183594,False,,
3,13.42,131.84654235839844,False,,
4,13.16,140.17922973632812,False,,
5,13.18,141.68154907226562,False,,
6,13.12,152.68923950195312,False,,
7,13.07,122.69515991210938,False,,
8,13.2,156.63214111328125,False,,
9,13.37,151.7531280517578,False,,
10,13.16,137.3858184814453,False,,
11,12.93,117.6783676147461,False,,
12,12.67,128.56626892089844,True,512,
13,12.68,203.0105743408203,True,512,
14,13.02,215.63311767578125,True,512,
15,12.92,198.7649383544922,True,512,
16,12.96,211.27835083007812,True,512,
17,13.19,207.7229766845703,True,512,
18,13.29,220.0761260986328,True,512,
19,13.32,222.1024169921875,True,512,
20,12.77,211.389404296875,True,512,
21,12.6,220.43809509277344,True,512,
22,12.7,204.0637969970703,False,512,36083.01069420043
23,12.77,132.25071716308594,False,512,36083.01069420043
24,12.77,145.76963806152344,False,512,36083.01069420043
25,12.78,136.19703674316406,False,512,36083.01069420043
26,13.09,149.60577392578125,False,512,36083.01069420043
27,13.06,147.35523986816406,False,512,36083.01069420043
28,12.89,146.22116088867188,False,512,36083.01069420043
29,12.93,123.09147644042969,False,512,36083.01069420043
30,12.85,141.41552734375,False,512,36083.01069420043
31,12.83,133.9313201904297,False,512,36083.01069420043
32,12.95,126.76862335205078,False,512,36083.01069420043
33,12.83,141.99386596679688,False,512,36083.01069420043
34,12.86,137.6676788330078,True,1024,36083.01069420043
35,12.76,212.69110107421875,True,1024,36083.01069420043
36,12.99,215.0615997314453,True,1024,36083.01069420043
37,13.06,212.43992614746094,True,1024,36083.01069420043
38,12.85,213.2356414794922,True,1024,36083.01069420043
39,12.76,209.09730529785156,True,1024,36083.01069420043
40,12.86,223.35174560546875,True,1024,36083.01069420043
41,13.0,211.2045135498047,True,1024,36083.01069420043
42,12.88,225.4075469970703,True,1024,36083.01069420043
43,12.73,208.28807067871094,True,1024,36083.01069420043
44,12.65,212.3051300048828,True,1024,36083.01069420043
45,12.66,211.4197998046875,True,1024,36083.01069420043
46,12.65,219.8135223388672,True,1024,36083.01069420043
47,12.84,213.47720336914062,False,1024,22369.662002064517
48,12.63,136.94749450683594,False,1024,22369.662002064517
49,12.6,146.64837646484375,False,1024,22369.662002064517
50,12.68,142.06011962890625,False,1024,22369.662002064517
51,12.59,127.640869140625,False,1024,22369.662002064517
52,12.64,139.12733459472656,False,1024,22369.662002064517
53,12.67,154.93020629882812,False,1024,22369.662002064517
54,12.63,124.71534729003906,False,1024,22369.662002064517
55,12.58,133.7498016357422,False,1024,22369.662002064517
56,12.48,131.00233459472656,False,1024,22369.662002064517
57,12.61,152.5570831298828,False,1024,22369.662002064517
58,12.69,120.54358673095703,False,1024,22369.662002064517
59,12.94,122.85073852539062,True,2048,22369.662002064517
60,12.75,212.5171661376953,True,2048,22369.662002064517
61,12.57,197.98263549804688,True,2048,22369.662002064517
62,12.48,211.61474609375,True,2048,22369.662002064517
63,12.59,216.65115356445312,True,2048,22369.662002064517
64,12.86,216.06248474121094,True,2048,22369.662002064517
65,12.68,211.7296905517578,True,2048,22369.662002064517
66,12.34,210.72787475585938,True,2048,22369.662002064517
67,12.51,218.20086669921875,True,2048,22369.662002064517
68,12.54,215.8351593017578,True,2048,22369.662002064517
69,12.38,214.02740478515625,True,2048,22369.662002064517
70,12.67,205.1558837890625,True,2048,22369.662002064517
71,12.99,163.75961303710938,False,2048,15356.777010151818
72,13.02,133.9090118408203,False,2048,15356.777010151818
