time,gpu,total,is_running,n_atoms,tps
0,12.37,133.61912536621094,False,,
1,12.37,160.05271911621094,False,,
2,12.3,161.0846710205078,False,,
3,12.12,135.91781616210938,False,,
4,12.23,127.95994567871094,False,,
5,12.51,142.88963317871094,False,,
6,12.58,152.6858367919922,False,,
7,12.66,134.84584045410156,False,,
8,12.59,128.60650634765625,False,,
9,12.5,139.97291564941406,False,,
10,12.64,154.06787109375,False,,
11,12.87,135.20654296875,False,,
12,13.12,153.74273681640625,True,512,
13,14.39,187.48468017578125,True,512,
14,75.15,201.90403747558594,True,512,
15,72.95,282.20269775390625,True,512,
16,102.19,229.6613311767578,True,512,
17,102.78,257.3219909667969,True,512,
18,102.99,263.1609191894531,True,512,
19,103.48,269.1064147949219,True,512,
20,103.74,238.9155731201172,True,512,
21,103.65,254.0077362060547,True,512,
22,103.37,244.71070861816406,True,512,
23,103.61,238.6009521484375,True,512,
24,102.79,288.8548278808594,True,512,
25,102.69,232.20054626464844,True,512,
26,103.45,262.94970703125,True,512,
27,102.15,246.4397430419922,True,512,
28,102.84,240.42691040039062,True,512,
29,102.61,254.75067138671875,True,512,
30,102.37,264.2237243652344,True,512,
31,101.85,279.0930480957031,True,512,
32,102.39,277.9205322265625,True,512,
33,102.77,251.6133270263672,True,512,
34,102.03,269.0340576171875,True,512,
35,102.45,226.4687957763672,True,512,
36,103.14,255.61378479003906,True,512,
37,103.54,256.39080810546875,True,512,
38,103.16,257.91009521484375,True,512,
39,103.03,252.0570831298828,True,512,
40,103.25,250.17922973632812,True,512,
41,104.05,248.89874267578125,True,512,
42,104.07,248.39352416992188,True,512,
43,103.88,250.7439422607422,True,512,
44,104.66,253.9069061279297,True,512,
45,104.22,253.4800262451172,True,512,
46,104.2,244.42715454101562,False,512,92774.71000392285
47,73.81,176.0693359375,False,512,92774.71000392285
48,66.06,172.91600036621094,False,512,92774.71000392285
49,56.55,209.2120361328125,False,512,92774.71000392285
50,53.47,189.6184844970703,False,512,92774.71000392285
51,53.58,191.04554748535156,False,512,92774.71000392285
52,53.61,199.50132751464844,False,512,92774.71000392285
53,53.58,192.9752960205078,False,512,92774.71000392285
54,53.42,148.68531799316406,False,512,92774.71000392285
55,53.44,186.22496032714844,False,512,92774.71000392285
56,53.68,159.6395721435547,False,512,92774.71000392285
57,53.64,180.28128051757812,False,512,92774.71000392285
58,53.65,201.97116088867188,True,1024,92774.71000392285
59,61.44,308.28350830078125,True,1024,92774.71000392285
60,130.73,284.97454833984375,True,1024,92774.71000392285
61,131.34,256.6755676269531,True,1024,92774.71000392285
62,131.29,309.199951171875,True,1024,92774.71000392285
63,131.03,310.85711669921875,True,1024,92774.71000392285
64,130.88,256.9470520019531,True,1024,92774.71000392285
65,130.91,256.2831726074219,True,1024,92774.71000392285
66,131.01,291.0555114746094,True,1024,92774.71000392285
67,131.49,288.04876708984375,True,1024,92774.71000392285
68,132.38,304.70745849609375,True,1024,92774.71000392285
69,132.31,305.9291076660156,True,1024,92774.71000392285
70,132.18,312.23480224609375,True,1024,92774.71000392285
71,132.37,297.3375549316406,True,1024,92774.71000392285
72,132.42,282.95245361328125,True,1024,92774.71000392285
73,132.46,286.31573486328125,True,1024,92774.71000392285
74,132.32,307.70318603515625,True,1024,92774.71000392285
75,132.25,318.78997802734375,True,1024,92774.71000392285
76,132.18,284.87152099609375,True,1024,92774.71000392285
77,132.27,291.598876953125,True,1024,92774.71000392285
78,132.02,291.6849670410156,False,1024,76377.16019894002
79,117.35,188.15179443359375,False,1024,76377.16019894002
80,73.27,152.35922241210938,False,1024,76377.16019894002
81,57.48,176.3258056640625,False,1024,76377.16019894002
82,54.47,178.1078338623047,False,1024,76377.16019894002
83,54.52,208.3256072998047,False,1024,76377.16019894002
84,54.57,171.0961456298828,False,1024,76377.16019894002
85,54.48,164.83767700195312,False,1024,76377.16019894002
86,54.62,186.3136444091797,False,1024,76377.16019894002
87,54.79,147.1238555908203,False,1024,76377.16019894002
88,54.75,143.56787109375,False,1024,76377.16019894002
89,54.67,189.4377899169922,False,1024,76377.16019894002
90,54.55,189.33493041992188,True,2048,76377.16019894002
91,54.49,199.87753295898438,True,2048,76377.16019894002
92,113.91,297.6160583496094,True,2048,76377.16019894002
93,162.46,306.16595458984375,True,2048,76377.16019894002
94,162.67,300.00244140625,True,2048,76377.16019894002
95,162.61,308.42083740234375,True,2048,76377.16019894002
96,162.65,282.1907958984375,True,2048,76377.16019894002
97,162.55,342.31268310546875,True,2048,76377.16019894002
98,162.61,291.1759948730469,True,2048,76377.16019894002
99,162.55,297.630126953125,True,2048,76377.16019894002
100,162.51,315.776123046875,True,2048,76377.16019894002
101,162.56,319.6808166503906,True,2048,76377.16019894002
102,162.63,342.08795166015625,True,2048,76377.16019894002
103,162.87,301.6802978515625,True,2048,76377.16019894002
104,162.84,307.1672668457031,True,2048,76377.16019894002
105,162.81,348.94537353515625,True,2048,76377.16019894002
106,162.84,324.6556396484375,True,2048,76377.16019894002
107,162.98,343.7630615234375,True,2048,76377.16019894002
108,162.78,315.1202697753906,True,2048,76377.16019894002
109,162.74,303.9667053222656,True,2048,76377.16019894002
110,162.92,318.0234069824219,True,2048,76377.16019894002
111,162.93,319.7936096191406,True,2048,76377.16019894002
112,162.92,313.8898010253906,True,2048,76377.16019894002
113,162.8,326.8188171386719,False,2048,56565.71821407248
114,120.23,184.60494995117188,False,2048,56565.71821407248
115,74.67,219.7395782470703,False,2048,56565.71821407248
116,61.54,181.59800720214844,False,2048,56565.71821407248
117,54.3,148.06942749023438,False,2048,56565.71821407248
118,54.24,210.55624389648438,False,2048,56565.71821407248
119,54.22,179.3735809326172,False,2048,56565.71821407248
120,54.22,162.8153533935547,False,2048,56565.71821407248
121,54.33,149.7436065673828,False,2048,56565.71821407248
122,54.24,218.56661987304688,False,2048,56565.71821407248
123,54.19,178.4868927001953,False,2048,56565.71821407248
124,54.26,176.6673126220703,False,2048,56565.71821407248
125,54.22,165.9447784423828,True,4096,56565.71821407248
126,54.25,217.99964904785156,True,4096,56565.71821407248
127,148.74,316.90960693359375,True,4096,56565.71821407248
128,181.63,330.8977966308594,True,4096,56565.71821407248
129,177.26,326.3293151855469,True,4096,56565.71821407248
130,176.86,365.85845947265625,True,4096,56565.71821407248
131,176.9,314.6277770996094,True,4096,56565.71821407248
132,176.62,343.2515563964844,True,4096,56565.71821407248
133,176.95,306.68701171875,True,4096,56565.71821407248
134,176.61,352.8727111816406,True,4096,56565.71821407248
135,176.78,305.4325866699219,True,4096,56565.71821407248
136,176.18,336.72705078125,True,4096,56565.71821407248
137,176.54,343.7262268066406,True,4096,56565.71821407248
138,176.55,319.9803161621094,True,4096,56565.71821407248
139,175.55,324.7573547363281,True,4096,56565.71821407248
140,175.72,327.89556884765625,True,4096,56565.71821407248
141,175.81,309.29571533203125,True,4096,56565.71821407248
142,175.89,324.70281982421875,True,4096,56565.71821407248
143,176.02,323.1546936035156,True,4096,56565.71821407248
144,175.99,285.8608703613281,True,4096,56565.71821407248
145,176.16,348.0052795410156,True,4096,56565.71821407248
146,175.89,343.9654541015625,True,4096,56565.71821407248
147,175.99,299.13897705078125,True,4096,56565.71821407248
148,175.9,336.2210693359375,True,4096,56565.71821407248
149,176.11,327.3511047363281,True,4096,56565.71821407248
150,176.05,311.2510681152344,False,4096,37176.890305612906
151,87.07,203.9554443359375,False,4096,37176.890305612906
152,61.21,190.50486755371094,False,4096,37176.890305612906
153,57.83,147.5291290283203,False,4096,37176.890305612906
154,54.55,168.46490478515625,False,4096,37176.890305612906
155,54.44,187.15481567382812,False,4096,37176.890305612906
156,54.4,180.3315887451172,False,4096,37176.890305612906
157,54.37,200.1861572265625,False,4096,37176.890305612906
158,54.33,199.64212036132812,False,4096,37176.890305612906
159,54.43,182.24566650390625,False,4096,37176.890305612906
160,54.41,153.44317626953125,False,4096,37176.890305612906
161,54.4,176.2198028564453,False,4096,37176.890305612906
